,trial_no,condition,item,response_text,vectors,nobs,avg_pw_dist,max_pw_dist,median_pw_dist,mean_cent_dist
270,11,m_u,bottle,"[""Smash it into someone's head"", 'Flower vase', 'make a single-lens glasses using the bottom of a bottle', 'Binoculars ', 'meditation object', 'Mosaic stained glass mobile', 'Megaphone']","[[-0.06238113  0.004277    0.02698427 ...  0.01518493  0.08303209
   0.0437828 ]
 [ 0.01788232  0.04277027  0.09687012 ...  0.06155733 -0.00938057
   0.06181008]
 [-0.02814265  0.00367644  0.00521997 ...  0.01262033  0.02310733
   0.00554869]
 ...
 [ 0.0211027   0.0546458   0.00786582 ...  0.0557985  -0.09349091
   0.05425165]
 [ 0.03055532  0.1257317   0.02161771 ... -0.03208842 -0.01731773
  -0.03962217]
 [-0.06578933  0.10456615  0.00756542 ...  0.01664058 -0.0619057
   0.06214211]]",7,0.7693140733746058,0.9802589805715061,0.7669526146271529,0.41640087636505146
271,11,m_u,pants,"['Cut into squares and paint to create diorama fields and pastures', 'Floatation Device', 'Feed to the goats ', 'make into a backpack', 'Dip in wax and let dry as a 3d sculpture piece of art ', 'as a hoodie', 'stitch a bunch of donated pants together to form an interactive art piece/mural where folks can leave little notes in the back pockets for strangers!']","[[ 0.06591643  0.05141819  0.05637779 ... -0.01329921 -0.06989305
   0.00860083]
 [ 0.01719546  0.09327276  0.01889446 ...  0.00659359  0.0581259
   0.07928274]
 [-0.00118027  0.03605346  0.01568858 ... -0.02552321  0.02812481
  -0.04217773]
 ...
 [ 0.01449435  0.02496408  0.15527779 ... -0.01810768 -0.03627205
   0.04679533]
 [-0.09024981  0.14366703 -0.02082044 ... -0.06715641  0.0233322
   0.01073115]
 [-0.08909155  0.04920078  0.08358963 ... -0.00394401 -0.07724754
  -0.01781897]]",7,0.8323971064524288,0.9910060292668228,0.8884878600088005,0.4647273910446027
272,11,m_u,shoe,"['A ladle ', 'Wine bottle opener', ""Hammer in a nail when there's no hammer"", 'Use it to create a goal for soccer', 'Ball for a game', 'Container for the remotes', 'turn it into a swing set for a chipmunk or hamster by tying it to two posts']","[[-0.06689576  0.05579214 -0.04595017 ... -0.00269994  0.0290557
   0.02088876]
 [-0.02611134 -0.04488199 -0.02992572 ... -0.04149146  0.09596745
  -0.02386964]
 [-0.01656358  0.05951659 -0.05489013 ... -0.03332554 -0.00124161
  -0.02080963]
 ...
 [ 0.01292401  0.07006098  0.0065935  ...  0.01946656 -0.02980563
  -0.0024282 ]
 [ 0.01192199 -0.02135989  0.00582995 ...  0.01188572 -0.04586383
   0.01296072]
 [-0.00813873  0.04498343 -0.03468484 ... -0.01990871 -0.07127535
  -0.01342004]]",7,0.8317844144618851,0.9746851594634166,0.8394803090260692,0.464237057588675
273,11,m_u,table,"['Use as shelf suspended from ceiling', 'A creative use for a table would be a canvas for an expressive painting and work of art you could include carved sections into the table giving it an added level of depth and character. You could take the pieces widdled out and carve them into add-ons for the sections that were carved out. ', 'Bookshelf', 'Paint top with chalkboard paint and use for art space/calendar/notes ', 'Lifeboat ', 'turn it upside down and use it as a raft', 'Push legs deep into grass to create a slightly raised, flat platform in a yard as a makeshift deck']","[[-0.02431338  0.03762165 -0.01458313 ...  0.0251539   0.01485745
   0.10597636]
 [-0.01360777  0.051754    0.12269694 ...  0.03347392 -0.05575609
   0.05439761]
 [-0.0104467   0.00415281 -0.00855409 ... -0.03831698 -0.03859392
   0.04969032]
 ...
 [-0.00996022 -0.00306287 -0.01188706 ...  0.0414417   0.04363992
  -0.00223207]
 [ 0.00585495  0.05476177  0.00336052 ... -0.07434331 -0.05691626
   0.01123203]
 [ 0.01839359  0.05534036  0.00108581 ...  0.05354896 -0.01380163
   0.03809542]]",7,0.8194775600802684,1.0409091870850344,0.8187357562719242,0.4544812901573945
274,11,m_u,tire,"['Improvised floatation device ', 'apply paint to tread to paint a pattern on concrete', 'Chop in half through the middle and use it to protect the outside of dart boards', 'Make shoes ', 'shredded to use on the ground in playgrounds', 'make a hanging lighting fixture', 'Paint to look like fruit loops cereal and use as obstacle course in candy coloured playground']","[[-0.01084374  0.07176556  0.02744445 ...  0.01279297  0.07111967
   0.06352755]
 [-0.03364382  0.05732847  0.02397469 ...  0.06501288  0.08404677
   0.01920186]
 [ 0.0336533   0.06840247  0.04218213 ... -0.02526391 -0.01562393
   0.03801863]
 ...
 [ 0.03039414  0.10664037  0.0860737  ... -0.02431573  0.05202493
   0.09860771]
 [-0.06564039  0.01822839  0.01782824 ...  0.03985221  0.00716023
   0.08072995]
 [-0.02778087  0.07599531  0.1231363  ...  0.06143622  0.01734407
   0.01987448]]",7,0.8191033923104314,0.9542302141533434,0.8303198140831356,0.4541874149310684
275,12,f_l,bottle,"['use it as a rolling pin for baking', 'Blow on it to make music ', 'store krabby patty secret formula', 'to hold instruments for dentists', 'Turn it into a kaleidoscope  ', 'Use glass as mosaic ', 'prop your phone against it to make a hands-free night-time light diffuser']","[[-0.03582399  0.09906255 -0.07391745 ...  0.05068763  0.03222494
   0.01209468]
 [-0.00971848  0.05740656  0.05956317 ...  0.01072401  0.03340894
   0.03984079]
 [-0.06769978  0.03037641 -0.07351346 ... -0.01303681  0.13016708
  -0.02223653]
 ...
 [-0.0017226   0.03856314 -0.02482247 ...  0.02724138  0.02320819
  -0.00060459]
 [ 0.04843724  0.02221821  0.06733165 ...  0.02770947 -0.01908038
  -0.02015054]
 [-0.05146299  0.12623613 -0.06495036 ... -0.03399416 -0.01593358
   0.10504331]]",7,0.8429419929577386,1.0517144906430314,0.8669403557733022,0.47323791731891973
276,12,f_l,pants,"['Used for impromptu zip lining', 'Shirt', ""Strengthen the cuffs to stay open and then it's a ferret or cat tunnel"", 'bag to carry things', 'Frame it for a poster', 'Impromptu sling for broken arm', 'Cut the middle seams open and stitch flat to make an A-line skirt (front to front stitched together, and back to back stitched together)']","[[-0.0599841   0.07023439  0.00442851 ...  0.00050206  0.12359484
   0.02759655]
 [ 0.00249664  0.06078272  0.03130139 ... -0.0785391   0.02169958
   0.03834538]
 [ 0.0215371   0.02127655  0.00331161 ... -0.0519261   0.02606099
  -0.02677646]
 ...
 [-0.03236536  0.05751868  0.05145892 ...  0.01545261  0.03386801
   0.00161612]
 [-0.09253927 -0.02560235  0.11356193 ... -0.04211668  0.01256931
  -0.04732335]
 [-0.037833    0.07305805  0.07747706 ...  0.0054137  -0.04839038
   0.04526094]]",7,0.7976053781018957,1.0261834120953417,0.8027088423365032,0.43756045005598027
277,12,f_l,shoe,"['Heat up the rubber sole with a heat gun until it gets melty, then use it as a rubber crayon', 'gift container', 'As a weight to prevent paper, etc. from flying', 'paint and hang as decoration', 'Jewellery case', 'Apply paint to sole and use as a decorative stamp', 'plant pot']","[[-0.07275708  0.01259995  0.03268552 ... -0.03504609  0.00958218
   0.05711984]
 [-0.04045821  0.06682973  0.00678105 ... -0.00663042 -0.00471667
   0.02709113]
 [ 0.00333913  0.10395849 -0.02032909 ... -0.04394502  0.09740236
   0.10050977]
 ...
 [-0.04051241  0.10929799 -0.01268448 ... -0.07091215 -0.0123509
   0.14678852]
 [-0.02912319  0.16669141  0.04059652 ... -0.03749789 -0.01128082
   0.04901504]
 [-0.00780964  0.05961141 -0.0116989  ...  0.03434652  0.01964002
   0.03935117]]",7,0.7500004459059041,0.8521726141055324,0.7794254489920959,0.4023860151085854
278,12,f_l,table,"['Invert or on side and use as coat hanger', 'If you add some Tea you can take it as a daily supplement.', 'inlay a military-style map of your neighborhood', 'Space divisors to living room', 'turn upside down and use as a raft', 'tanning bed ', 'Use the legs for posts, garden plots and then can turn the top into a water feature (waterfall)']","[[ 0.00466219  0.1322848  -0.04363744 ... -0.05131308 -0.0290601
   0.03941046]
 [-0.03052104 -0.05776341 -0.01736774 ... -0.07098244  0.07071098
  -0.03505639]
 [ 0.03456038 -0.03794885  0.01797736 ...  0.02906327 -0.11672515
  -0.00107393]
 ...
 [-0.01934525  0.01728521 -0.01284192 ... -0.06702093 -0.0451466
   0.00618416]
 [-0.0043718   0.01549096 -0.01877633 ... -0.12248606 -0.09228474
  -0.02548309]
 [-0.0417591   0.00065751  0.07468601 ... -0.01560307 -0.07625417
   0.08382726]]",7,0.8612361109404005,0.9882921588221022,0.8757384030712637,0.48833837431956884
279,12,f_l,tire,"['Take a stick roll it on the ground and then compete with your friends ', 'Centrifugal mixer for drinks or science', 'garden decor', 'Fill in bottom, attach to post, and create a bird bath ', 'boxing practice', 'As a float for docks or buoy', 'a window in a tree house']","[[ 0.03255539  0.00949262 -0.01890322 ... -0.00962195 -0.01342326
   0.11048602]
 [-0.01663809 -0.01816558 -0.03550746 ...  0.11484016  0.15060537
  -0.03894804]
 [ 0.01565038  0.10661042  0.09748854 ... -0.0070334  -0.07128206
  -0.01902518]
 ...
 [ 0.03221295  0.06406838 -0.06564698 ... -0.05608838  0.04324925
   0.03284753]
 [ 0.03842958  0.08394992  0.0228587  ...  0.04518588  0.12076358
   0.08103614]
 [ 0.01108065  0.0491829   0.06776185 ...  0.00368294 -0.04368306
   0.09612372]]",7,0.847535496151742,1.0458349199360564,0.87563282559031,0.4769885246971092
280,12,f_u,bottle,"['fill with water and turn upside down to use as a slow watering can during vacation for a plant', 'A place to build my tiny ships.', '(plastic) buoys to keep something afloat', 'Make it into a sculpture', 'cookie cutter', 'Decoupage it, cut off the bottom, use it as a lampshade.', 'Cut the bottom and use it as a funnel']","[[-0.01219706  0.00514823 -0.02114722 ... -0.02041736 -0.0310204
   0.05890054]
 [-0.00503008  0.02741984  0.04115935 ...  0.04570831  0.00741388
   0.04342168]
 [ 0.02132364  0.0343372   0.07708881 ...  0.00042205  0.14914806
   0.08468122]
 ...
 [-0.00782692  0.03229026  0.02671674 ... -0.01777613  0.01826481
   0.03041373]
 [-0.03922103  0.08805376  0.01099946 ... -0.0736187  -0.03799112
   0.0381498 ]
 [ 0.0316674   0.08026742  0.02713951 ... -0.00042536  0.05415777
   0.04173543]]",7,0.7921467653266132,0.9812496299337595,0.7958272661197036,0.43341632719299594
281,12,f_u,pants,"['Cut out a piece and use it as a makeshift debri filter for water. Use the remaining fabric to make a music drum', 'Tear into thin strands to use as rope', 'Rhymes with aunts, glance, ants, France, rants. I\'d write a poem with ""pants.""', 'Robot', 'separate pants legs and use as alternative clothesline', 'stuff with shirt, undergaments and socks for packing', 'Tie the legs closed and use as a flotation device in a pool']","[[-0.05102051  0.05197453  0.12394598 ...  0.02297012  0.04796984
   0.06188044]
 [-0.0300806  -0.03076345  0.03792465 ... -0.11052717  0.07326967
   0.01604491]
 [-0.01058945  0.00217706  0.03078666 ...  0.04342662 -0.04699229
  -0.05886522]
 ...
 [-0.06713752  0.01960984 -0.01235453 ... -0.07471365 -0.02211748
  -0.01105664]
 [-0.06020689  0.06916678  0.07966985 ... -0.1746365  -0.03398719
   0.02208464]
 [-0.03882791 -0.00851972  0.06639247 ...  0.02437224 -0.03301698
   0.06120984]]",7,0.7747364448049477,0.9298960476838092,0.7924752115328584,0.4203965233306594
282,12,f_u,shoe,"['cat toy', 'Take a cat owner’s shoe, add in catnip and food then use as bait to attract their lost cat', 'Tie the ends of the laces together and use as a small purse.', 'Handbag', 'House insulation', 'Sculpture, wall art.', 'add some googly eyes and a mouth and make shoe puppets!']","[[ 0.06606004  0.00943124  0.07439668 ...  0.01069195  0.08300196
   0.0425713 ]
 [ 0.08460563 -0.01686809  0.08827157 ... -0.05074285 -0.02105887
   0.03370409]
 [-0.0256857   0.09508111 -0.05084198 ... -0.0549938  -0.06149459
  -0.0545631 ]
 ...
 [-0.02614829  0.06294333  0.04213436 ...  0.0033467   0.00234084
   0.06348708]
 [ 0.09535122  0.07978937  0.12659621 ... -0.05150448 -0.0033495
   0.0417667 ]
 [-0.0925766  -0.02963092  0.14751063 ... -0.00637623 -0.00237139
  -0.06011228]]",7,0.828567310267807,1.0380717291173185,0.893252819072046,0.4616697590308721
283,12,f_u,table,"['Smash it into pieces and use it for kindling to burn all the tables in the world so we can return to a table-less society', 'Carve the wood into small sculptures ', 'put a cloth over it and eat in style', 'temporary homes for roadside children', 'use it as a raft', 'To dance', 'Stack multiple tables to create a shelf']","[[-0.05308738  0.06073615  0.0511435  ... -0.02055848 -0.01484782
   0.06460948]
 [ 0.02623913  0.06102707  0.07778354 ... -0.05665439 -0.00752989
   0.03318787]
 [ 0.03360679  0.12186688  0.02465645 ... -0.08731852 -0.03761075
   0.03465306]
 ...
 [ 0.01223199  0.05498606  0.01149282 ... -0.068569    0.01583551
   0.03181225]
 [ 0.01699161  0.03983115  0.02607586 ...  0.11048922 -0.03900766
  -0.02350714]
 [-0.02559861 -0.0117874   0.00047922 ...  0.00120372 -0.02251642
   0.05804435]]",7,0.7995774406628152,0.9618764018713454,0.7933609287187448,0.43906514816486825
284,12,f_u,tire,"['big pincushion to test and store sharp objects/weapons on', 'backyard storage compartment', 'Make a swing with it', 'Use the tire sort of like a unicycle and try to balance on it', 'wall decoration', 'obstacle course', 'a necklace for a giraffe']","[[-0.02233233  0.04690083 -0.0165466  ... -0.08079153 -0.03655811
   0.05226466]
 [ 0.035383    0.06612176 -0.03827728 ...  0.01996384 -0.06442382
   0.01395093]
 [-0.03868401  0.04320708 -0.0199672  ...  0.01512483  0.03494937
   0.00194553]
 ...
 [-0.01581365  0.08507117  0.04545108 ...  0.02633246 -0.04579484
   0.05315423]
 [ 0.11171491  0.03464738 -0.00144286 ...  0.05203122  0.02694415
   0.00609238]
 [-0.03482867  0.09166753  0.02324559 ... -0.07117227 -0.0138163
  -0.01615088]]",7,0.8280139472664511,1.0277459381125118,0.8342893137308043,0.4612293999428899
285,12,h,bottle,"[""If you're shipwrecked, you could put a message in it. Include some arbitrary self-executing code, so your would-be rescuers have their accounts emptied while they are rescuing you. Suckers."", 'smash and use pieces to make mosaic art', 'Fill bottle with gasoline, add some fabric, bring some matches and throw it at your local government office of choice', 'Heat and form a glass blown object', 'comb funnel', 'Cut off the bottom off the bottle, put some nice smelling herbs in the cap with a small hole, light the herbs with the bottle placed in a bucket of water, unscrew cap as you push the bottle into water to release nice smelling smoke', 'A handbag']","[[-0.02291414 -0.04985511  0.03547508 ...  0.05791728  0.02918282
  -0.03653442]
 [ 0.03115525  0.02832739  0.1231961  ...  0.00365673 -0.0343067
   0.02214598]
 [ 0.00100242  0.08597595  0.07110909 ... -0.02972911 -0.02692591
  -0.0153824 ]
 ...
 [-0.00613245  0.07865296  0.01637934 ...  0.0257054   0.04815308
   0.03467612]
 [-0.04720048  0.03818025 -0.05391076 ... -0.00194876 -0.04390234
   0.00577653]
 [-0.02397813  0.11311997 -0.05920034 ... -0.05268778 -0.04256667
   0.04728447]]",7,0.8294247722256536,1.00060241092767,0.8462577618207033,0.4623528285674339
286,12,h,pants,"['Impromptu floatation device', 'Flotation device', 'fold in half, roll up & use as lumbar support in car or chair', 'Convert them into a puppet. The waistband would act as a mouth that opens and closes. The legs can be stuffed and pinned as a body. ', 'To store rolled up socks ', 'turn into a shawl/mini jacket', 'Use them as a rope for saving somebody']","[[ 0.01588181  0.07001408  0.03440285 ...  0.0528461   0.04068458
   0.09430966]
 [-0.03677825 -0.03582406  0.03887729 ...  0.01603201  0.08539248
   0.05009223]
 [-0.01953782  0.06350814 -0.05665477 ...  0.0249138   0.03186593
   0.00660579]
 ...
 [-0.11106364  0.10193027 -0.03904712 ... -0.10879584  0.02108994
   0.04615882]
 [-0.06982918  0.05953898 -0.09384724 ... -0.10632168 -0.02918743
   0.02365295]
 [-0.07917681  0.02296121 -0.01001625 ... -0.04798629  0.06112163
  -0.0057457 ]]",7,0.7651683386821521,0.9525680620257407,0.8128339497983846,0.41336431749617714
287,12,h,shoe,"['Cozy home for roaches ', 'Hide food in a shoe', 'A bed for rats', 'Hat', 'dog toy', 'grab a nail and hammer it into the roof as if there was an invisible person walking on the roof', 'a place to store your keys']","[[-0.02720842  0.02060117 -0.0056098  ...  0.01708193 -0.00225719
  -0.0014106 ]
 [-0.02239449  0.09653109 -0.00203889 ... -0.01996113 -0.03364445
   0.00313132]
 [ 0.01935421  0.00768773  0.02100366 ... -0.03870889 -0.03411572
  -0.02889673]
 ...
 [-0.02363621  0.03033599  0.08724514 ...  0.06108163  0.06902265
   0.11457151]
 [-0.0723281   0.07448567  0.0005737  ... -0.01097925 -0.10880547
   0.05509944]
 [-0.05800247  0.0542933  -0.02872439 ... -0.04971443 -0.12128247
  -0.01071482]]",7,0.813839685792399,0.9564281913412763,0.8420134401908157,0.45006988947352794
288,12,h,table,"['Put it on your back, turtle shell style', 'Remove legs and prop up with tire from previous question to make a ramp for wicked skateboard/bicycle/Rollerblade jumps', 'Put upside down, cover with a blanket and you have an easy pillow fort', 'Giant step stool', 'make it a piece of art', 'Add bungee cords to each table and create a stretching apparatus', 'roof of a blanket fort']","[[ 0.00489911  0.07319731 -0.0250946  ... -0.01392573 -0.00203579
   0.08106239]
 [-0.07604291  0.05511772 -0.02059598 ...  0.04238671  0.02815959
  -0.02884968]
 [ 0.00970711  0.08868048 -0.03964886 ... -0.04988729 -0.01363325
  -0.03523525]
 ...
 [-0.01811237  0.09683226  0.09446243 ... -0.00931045 -0.03059993
   0.06090393]
 [-0.01992415  0.02302841 -0.01757517 ...  0.02626295 -0.00770053
  -0.00284115]
 [-0.01828753  0.03962     0.02452361 ... -0.04922101 -0.05607019
   0.06882476]]",7,0.8196435083574125,1.009448198267097,0.8502384640037245,0.45461167833558175
289,12,h,tire,"['Large hamster wheel', 'Develop a loving relationship with it', 'Release it in the woods to watch deer mice run around inside of it like captive mice', 'Ink stamps', 'plant pot', 'Cut into strips to make coin runs for children ', 'crinoline']","[[-0.01152531  0.0468547   0.01149425 ...  0.01257127 -0.01900169
   0.0374883 ]
 [-0.01326555  0.04286417 -0.00443461 ... -0.10834404  0.04737717
   0.04657177]
 [ 0.0551821   0.01015019  0.05016683 ... -0.05596565 -0.05121797
   0.05353894]
 ...
 [-0.00780964  0.05961141 -0.0116989  ...  0.03434652  0.01964002
   0.03935117]
 [ 0.00572461  0.12614684 -0.00167064 ...  0.0384265   0.02308148
   0.01842405]
 [-0.07864696 -0.09881748 -0.02890196 ... -0.03108047  0.04770531
  -0.00436119]]",7,0.8656421336522804,1.0681361899955462,0.8661767906482214,0.49204229674308025
290,12,m_l,bottle,"['Vase', 'Grow plant in them and tie up with a string for decoration ', 'Terrarium', 'Use as the chimes when making a wind chime', 'toys', 'Cut the bottoms of glass bottles and use as tiling for a backsplash, similar to glassblock', 'Poke holes in it and fill with water to create a simple shower']","[[ 0.02999707  0.0638718   0.09250877 ...  0.06717051 -0.02421706
   0.05778099]
 [ 0.00375154  0.0660155   0.05710109 ... -0.01115884  0.05272483
   0.02444537]
 [-0.0013322   0.05258433  0.07830092 ... -0.08480383  0.01018002
   0.07496913]
 ...
 [-0.02515813  0.04115729  0.13500021 ... -0.00950935  0.02503712
   0.07110658]
 [-0.07408998  0.03404694  0.06433216 ... -0.05182609 -0.01128879
   0.0673938 ]
 [-0.01799791  0.06112519  0.03854292 ...  0.02866303 -0.01630019
   0.02182903]]",7,0.7669859450172247,1.0086745328863627,0.7588265607078389,0.4146936907058653
291,12,m_l,pants,"['turn it into a lamp', 'Sail for a boat', 'throw on pants over your face and pretend to be a masked bandit!', 'Cut the legs off, stuff them with batting, braid them and create a long lumbar pillow for your couch.  Take the top part of the pants, sew the leg holes shut, add stuffing and sew the top shut. Thread a colorful scarf through the belt loops and you have a matching throw pillow.  ', 'Create a whole new look out of it! Make a halter top with matching bottoms and bag!', 'patch together to make a jacket', 'pinata']","[[-0.05645764  0.06495588 -0.040215   ...  0.02993869  0.04010078
   0.00877083]
 [-0.0437458   0.01444731  0.00311103 ...  0.00992459  0.0030851
   0.00271518]
 [-0.08119459  0.04830118  0.02505344 ... -0.1126858  -0.07560749
  -0.05523692]
 ...
 [-0.01082889  0.05592164  0.01852007 ... -0.15166768 -0.01191123
   0.08735108]
 [-0.04214622  0.08412786  0.07080585 ... -0.12568104 -0.03245156
  -0.02552972]
 [ 0.06851494  0.03444001  0.11583827 ...  0.04553336  0.0025301
  -0.04988278]]",7,0.8171994509783792,0.925032389124805,0.8240284135221705,0.4526944841015971
292,12,m_l,shoe,"['Remove the laces, spray with food-safe waterproofer, then place in aquarium for your Jordan centrepiece and breeding nook', 'A piggy bank', ""If it's big enough live in it like the little old lady"", 'make clay art from shoe print', 'seat for your bike if the actual seat has been stolen', 'planter', 'Put on legs of chairs to decorate and stop scratching wooden floor.']","[[ 0.01764591  0.09782131 -0.0585606  ... -0.06773788 -0.05526635
   0.02039175]
 [-0.06474153  0.06236152 -0.10251441 ...  0.04759456  0.04159024
  -0.10615161]
 [ 0.07484838  0.01189108  0.03418326 ...  0.00408541  0.06936845
   0.04257325]
 ...
 [-0.04733613  0.10677774  0.01666506 ...  0.056493    0.01943932
   0.00203424]
 [-0.07836883  0.10235311  0.02435231 ... -0.00975943 -0.01246738
   0.07731434]
 [-0.02340487  0.02904234  0.17680413 ...  0.00612193 -0.06661297
   0.03892015]]",7,0.8732279873429366,1.0169420003033576,0.8604455880537859,0.4984834319867709
293,12,m_l,table,"['Use table as a raft when fishing to save on boat rental costs', 'eat it if you have no food', 'Use as toboggan ', 'Backboard for a bed', 'Table turned on its edge, then covered with a blanket for a fort with one wall', 'wraft on a river', 'Turn the table upside down and use the four legs as display stands for narrow ceramic vases']","[[ 0.0302217   0.05606299  0.00356136 ... -0.02438315 -0.06426036
   0.03381878]
 [-0.03489155 -0.0218625  -0.00911334 ... -0.0590211   0.00275675
  -0.01060603]
 [-0.08033025  0.06956259 -0.05662294 ...  0.01159768 -0.00695687
  -0.0379111 ]
 ...
 [ 0.02322183  0.1002371  -0.0236852  ... -0.01289819 -0.07437848
   0.08409855]
 [-0.01076374 -0.02764781  0.0489154  ... -0.03647847  0.03790829
  -0.00925407]
 [-0.01384077  0.08819712 -0.00662916 ...  0.04588779 -0.12367925
   0.05758265]]",7,0.8517451575092003,1.0153332489154958,0.8887375921104995,0.48044949991846714
294,12,m_l,tire,"['Water feature small pool', 'Sand pit', 'use a small tire to act as a hat so you can carry stuff on your head', 'movable furniture', 'Cut the tires into four parts and use each quarter as edge protection for house corners.', 'Use it to make into a safe to hide valuable items', 'fill with sand and use as cinder blocks for a small structure']","[[ 0.0174195   0.05096975  0.00928466 ...  0.0443808  -0.04434238
   0.06678567]
 [ 0.0297588   0.03063405  0.0669944  ... -0.01539143 -0.034791
   0.09336697]
 [ 0.01734502  0.07358961  0.02205828 ... -0.04194152  0.02252317
   0.02941882]
 ...
 [ 0.07829632  0.11467873 -0.01337556 ...  0.07764496  0.03077965
   0.01841635]
 [-0.04404419  0.12236144 -0.03968682 ...  0.00226441  0.094543
   0.04173888]
 [-0.00105579  0.01696549 -0.00270769 ... -0.07808722  0.00650883
   0.03005629]]",7,0.8054469647905672,0.9517843983145884,0.8190926776063506,0.44356771542049206
295,12,m_u,bottle,"['Skylight in hut roof', 'Bowling pin', 'Ship in a bottle with real environment, with ocean, seagalls, and fish', ""to show off all the beach glass you've collected"", 'Use with lots of other bottles in the wall of a greenhouse', 'A Rolling Pin', 'wind chime']","[[-0.00557341  0.00950643  0.01774931 ... -0.08609489 -0.14152727
   0.02466096]
 [ 0.0996595   0.02264122  0.00977391 ...  0.04997322 -0.01767331
   0.00149706]
 [ 0.03446932  0.01431814  0.02575522 ... -0.01959826  0.03573899
   0.05926525]
 ...
 [ 0.0055042   0.00262885  0.02666912 ... -0.0802582   0.00468262
   0.04699588]
 [-0.00555541  0.11115919 -0.050852   ...  0.03982912  0.01347516
   0.04379643]
 [-0.05828727 -0.00497786 -0.01123294 ...  0.07570216 -0.07816569
   0.06749801]]",7,0.8005559933347602,0.9759781269424369,0.7978475178289743,0.4398132913302879
296,12,m_u,pants,"['Curtains', 'store krabby patty secret formula', 'Fill with sand and use to prevent flooding ', 'Flotation device. ', 'Turn into a bag', 'Use the pants to create an outdoor game ', 'cut many pairs into strips and braid into rope, then weave into a hammock']","[[-0.03496402  0.02854594  0.04733052 ...  0.00599343 -0.05902724
   0.04155253]
 [-0.06769978  0.03037641 -0.07351346 ... -0.01303681  0.13016708
  -0.02223653]
 [ 0.0309915   0.0152013   0.07395808 ... -0.04132143 -0.00373559
   0.06286758]
 ...
 [-0.003497    0.03414541 -0.04493098 ... -0.06160489  0.00901738
  -0.05843482]
 [ 0.00116196  0.0264466   0.01457609 ... -0.03996624 -0.08595271
   0.03061162]
 [-0.03885408  0.04146785  0.02897932 ... -0.0830378   0.00421535
  -0.05357122]]",7,0.8425874680242076,1.0046927249505617,0.8632484270401606,0.4729495562425127
297,12,m_u,shoe,"['Trowel for planting rows of seeds. ', 'Anti-human ballistic weapon', 'Toy spaceship (mining vessle, fighter, etc. depending on type of shoe)', 'holder for valuables when moving', 'turn it into a boat for little animals like mouse, rat, etc.', 'planter', 'Stick it to the ceiling and use it to hangs umbrellas ']","[[-0.01582107  0.06609403 -0.03843063 ... -0.05373541 -0.01902517
   0.01152768]
 [-0.1152711   0.02939953 -0.13750505 ... -0.11136807  0.04120249
   0.04917118]
 [-0.03257583 -0.00578882  0.00731363 ... -0.05687653  0.06509728
   0.02639401]
 ...
 [-0.01530024  0.03856635  0.04462306 ... -0.02782937  0.00855305
   0.05049478]
 [-0.07836883  0.10235311  0.02435231 ... -0.00975943 -0.01246738
   0.07731434]
 [-0.02336479  0.07649715  0.01727457 ...  0.01282221 -0.0640155
   0.14218786]]",7,0.829103244837839,1.018481200153591,0.8274546283967866,0.4620965924505772
298,12,m_u,table,"['Support for a small tent', 'Table as cover in a water gun fight', 'flip the table upside down and affix some stools to each leg. Double sided table!', 'put it in a powerpoint to support your data', 'Use it bottom up as a sledge.', 'Cut it in half and make two desks', 'cut the legs off and use as a sled']","[[ 0.01049678  0.03248116 -0.0255507  ... -0.11120321 -0.06286417
  -0.06470282]
 [-0.05507475  0.09078381 -0.06249714 ... -0.02211113 -0.03053547
   0.09795905]
 [-0.01797896  0.03239906 -0.02262979 ...  0.06032013 -0.11117082
  -0.02560661]
 ...
 [ 0.08712418  0.02746012 -0.01732735 ... -0.08781916  0.01473401
   0.06812665]
 [-0.00030604  0.08002797  0.02479284 ... -0.00032372 -0.01654102
  -0.01184364]
 [-0.01975802  0.02689888 -0.01541451 ... -0.04570924 -0.09195129
   0.03272054]]",7,0.7463075783844996,0.9112894132101258,0.7741126976474418,0.39974356316975435
299,12,m_u,tire,"['Frog pond', ""Cut the tire in two horizontally, and place one half lying cut side down next to a wall. Place the other half cut side towards the wall on top of the previous half. You've created an uncomfortable chair."", 'Use to clear drain', 'Shelf', 'protection for the side of a boat', 'sled', 'plant pot']","[[ 0.06301776 -0.04840205  0.03082133 ...  0.05038723 -0.01917523
   0.06793859]
 [ 0.02036649  0.10576896 -0.06206291 ...  0.07328563 -0.02649021
  -0.06077664]
 [ 0.00431909  0.09029961 -0.01559836 ...  0.04173132  0.0837201
  -0.02614225]
 ...
 [-0.00185877  0.06906575 -0.03767024 ...  0.01372367 -0.00753676
   0.0217494 ]
 [-0.05575875  0.00452775  0.00661791 ... -0.02130365 -0.03846514
   0.05001116]
 [-0.00780964  0.05961141 -0.0116989  ...  0.03434652  0.01964002
   0.03935117]]",7,0.8750558308621278,1.0063686481413952,0.871352024170636,0.5000478573150041
